@relation weka_TrainingData_CerData_include_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute distance numeric
@attribute second numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
3241,56.699997,53.099998,-0.9,-0.900002,76.249998,5,cluster2
3242,55.799999,54,-0.9,-0.900002,45.749999,3,cluster2
3243,37.799999,36,-0.9,-0.900002,30.749999,3,cluster3
3244,54.899998,53.099998,-0.9,-0.900002,44.999999,3,cluster2
3245,60.299999,58.5,-0.9,-0.900002,49.499999,3,cluster2
3246,43.199997,41.399998,-0.9,-0.900002,35.249998,3,cluster2
3247,36,34.200001,-0.9,-0.900002,29.25,3,cluster3
3248,52.199997,48.599998,-0.9,-0.900002,69.999998,5,cluster2
3249,47.699997,44.099998,-0.9,-0.900002,63.749998,5,cluster2
3250,52.199997,50.399998,-0.9,-0.900002,42.749998,3,cluster2
3251,63.899998,62.099998,-0.9,-0.900002,52.499999,3,cluster2
3252,43.199997,38.700001,-0.899999,-0.900002,68.249998,6,cluster2
3253,78.299995,75.599998,-0.899999,-0.900002,85.499999,4,cluster2
3254,36.899998,34.200001,-0.899999,-0.900002,39.499999,4,cluster3
3255,71.099998,68.400002,-0.899999,-0.900002,77.499998,4,cluster2
3256,62.099998,61.199997,-0.900002,-0.900002,34.249999,2,cluster2
3257,71.099998,70.199997,-0.900002,-0.900002,39.249999,2,cluster2
3258,57.599998,56.699997,-0.900002,-0.900002,31.749999,2,cluster2
3259,38.700001,37.799999,-0.900002,-0.900002,21.25,2,cluster3
3260,80.099998,79.199997,-0.900002,-0.900002,44.249999,2,cluster2
3261,44.099998,43.199997,-0.900002,-0.900002,24.249999,2,cluster2
3262,17.1,16.199999,-0.900002,-0.900002,9.25,2,cluster3
3263,18,16.199999,-0.900001,-0.900002,14.25,3,cluster3
3264,18,15.299999,-0.9,-0.900002,18.5,4,cluster3
3265,19.799999,16.199999,-0.9,-0.900002,24.999999,5,cluster3
3266,39.599998,37.799999,-0.9,-0.900002,32.25,3,cluster3
3267,44.099998,42.299999,-0.9,-0.900002,35.999999,3,cluster2
3268,53.099998,51.299999,-0.9,-0.900002,43.499999,3,cluster2
3269,17.1,16.199999,-0.900001,-0.900001,9.25,2,cluster3
3270,13.5,12.599999,-0.900001,-0.900001,7.25,2,cluster5
3271,9,8.099999,-0.900001,-0.900001,4.75,2,cluster5
3272,17.1,15.299999,-0.9,-0.900001,13.499999,3,cluster3
3273,19.8,15.299999,-0.9,-0.900001,29.249999,6,cluster3
3274,9.9,7.2,-0.9,-0.900001,9.5,4,cluster5
3275,12.599999,10.799999,-0.9,-0.900001,9.749999,3,cluster5
3276,13.5,11.7,-0.9,-0.900001,10.5,3,cluster5
3277,10.799999,8.099999,-0.9,-0.900001,10.499999,4,cluster5
3278,18.9,14.4,-0.9,-0.900001,27.749999,6,cluster3
3279,19.8,13.5,-0.9,-0.900001,36.999999,8,cluster6
3280,9.9,8.099999,-0.9,-0.900001,7.5,3,cluster5
3281,10.799999,8.099999,-0.9,-0.900001,10.5,4,cluster5
3282,11.7,10.799999,-0.900001,-0.900001,6.25,2,cluster5
3283,14.4,12.599999,-0.9,-0.900001,11.25,3,cluster5
3284,8.099999,6.3,-0.9,-0.9,6,3,cluster5
3285,6.3,5.4,-0.9,-0.9,3.25,2,cluster5
3286,6.3,3.6,-0.9,-0.9,5.5,4,cluster5
3287,4.5,2.7,-0.9,-0.9,3,3,cluster5
3288,3.6,1.8,-0.9,-0.9,2.25,3,cluster5
3289,6.3,5.4,-0.9,-0.9,3.25,2,cluster5
3290,7.2,5.4,-0.9,-0.9,5.25,3,cluster5
3291,4.5,3.6,-0.9,-0.9,2.25,2,cluster5
3292,8.099999,6.3,-0.9,-0.9,6,3,cluster5
3293,56.7,55.8,-0.9,-0.9,31.25,2,cluster2
3294,72,71.1,-0.9,-0.9,39.75,2,cluster2
3295,52.2,51.3,-0.9,-0.9,28.75,2,cluster2
3296,79.2,78.3,-0.9,-0.9,43.75,2,cluster2
3297,90,89.1,-0.9,-0.9,49.75,2,cluster4
3298,83.7,82.8,-0.9,-0.9,46.25,2,cluster4
3299,99.9,98.1,-0.9,-0.9,82.5,3,cluster4
3300,72.9,71.1,-0.9,-0.9,60,3,cluster2
3301,43.2,42.3,-0.9,-0.9,23.75,2,cluster3
3302,47.7,46.8,-0.9,-0.9,26.25,2,cluster2
3303,81.9,81,-0.9,-0.9,45.25,2,cluster4
3304,72.9,72,-0.9,-0.9,40.25,2,cluster2
3305,57.6,55.8,-0.9,-0.9,47.25,3,cluster2
3306,48.6,46.8,-0.9,-0.9,39.75,3,cluster2
3307,44.1,42.3,-0.9,-0.9,36,3,cluster2
3308,61.2,59.4,-0.9,-0.9,50.25,3,cluster2
3309,26.1,25.2,-0.9,-0.9,14.25,2,cluster3
3310,24.3,23.4,-0.9,-0.9,13.25,2,cluster3
3311,19.8,8.9,-0.9,-0.9,5.194444,2,cluster5
3312,35.1,33.3,-0.9,-0.9,28.5,3,cluster3
3313,19.8,18.9,-0.9,-0.9,10.75,2,cluster3
3314,58.5,55.8,-0.9,-0.9,63.5,4,cluster2
3315,103.5,100.8,-0.9,-0.9,113.5,4,cluster4
3316,85.5,82.8,-0.9,-0.9,93.5,4,cluster4
3317,21.6,18.9,-0.9,-0.9,22.5,4,cluster3
3318,40.5,37.8,-0.9,-0.9,43.5,4,cluster2
3319,6.3,5.4,-0.9,-0.9,3.25,2,cluster5
3320,10.8,9.9,-0.9,-0.9,5.75,2,cluster5
3321,35.1,30.6,-0.9,-0.9,54.75,6,cluster6
3322,7.2,6.3,-0.9,-0.9,3.75,2,cluster5
3323,5.4,2.7,-0.9,-0.9,4.5,4,cluster5
3324,15.3,14.4,-0.9,-0.9,8.25,2,cluster5
3325,78.3,73.8,-0.9,-0.9,126.75,6,cluster0
3326,17.1,15.3,-0.9,-0.9,13.5,3,cluster3
3327,21.6,19.8,-0.9,-0.9,17.25,3,cluster3
3328,17.1,14.4,-0.9,-0.9,17.5,4,cluster3
3329,9,8.1,-0.9,-0.9,4.75,2,cluster5
3330,14.4,3.5,-0.9,-0.9,2.194444,2,cluster5
3331,19.8,18,-0.9,-0.9,15.75,3,cluster3
3332,28.8,27,-0.9,-0.9,23.25,3,cluster3
3333,9.9,9,-0.9,-0.9,5.25,2,cluster5
3334,19.8,17.1,-0.9,-0.9,20.5,4,cluster3
3335,24.3,22.5,-0.9,-0.9,19.5,3,cluster3
3336,51.3,50.4,-0.9,-0.9,28.25,2,cluster2
3337,46.8,45.9,-0.9,-0.9,25.75,2,cluster2
3338,54.9,54,-0.9,-0.9,30.25,2,cluster2
3339,35.1,34.2,-0.9,-0.9,19.25,2,cluster3
3340,33.3,32.4,-0.9,-0.9,18.25,2,cluster3
3341,23.4,22.5,-0.9,-0.9,12.75,2,cluster3
3342,32.4,31.5,-0.9,-0.9,17.75,2,cluster3
3343,40.5,39.6,-0.9,-0.9,22.25,2,cluster3
3344,53.1,52.2,-0.9,-0.9,29.25,2,cluster2
3345,64.8,63.9,-0.9,-0.9,35.75,2,cluster2
3346,67.5,65.7,-0.9,-0.9,55.5,3,cluster2
3347,50.4,49.5,-0.9,-0.9,27.75,2,cluster2
3348,63,62.1,-0.9,-0.9,34.75,2,cluster2
3349,57.6,56.7,-0.9,-0.9,31.75,2,cluster2
3350,18.9,18,-0.9,-0.9,10.25,2,cluster3
3351,37.8,36.9,-0.9,-0.9,20.75,2,cluster3
3352,64.8,62.1,-0.9,-0.9,70.5,4,cluster2
3353,78.3,76.5,-0.9,-0.9,64.5,3,cluster2
3354,72,68.4,-0.9,-0.9,97.5,5,cluster2
3355,84.6,82.8,-0.9,-0.9,69.75,3,cluster4
3356,18.9,17.1,-0.9,-0.9,15,3,cluster3
3357,32.4,30.6,-0.9,-0.9,26.25,3,cluster3
3358,29.7,28.8,-0.9,-0.9,16.25,2,cluster3
3359,54,53.1,-0.9,-0.9,29.75,2,cluster2
3360,45.9,45,-0.9,-0.9,25.25,2,cluster2
3361,58.5,57.6,-0.9,-0.9,32.25,2,cluster2
3362,18,17.1,-0.9,-0.9,9.75,2,cluster3
3363,40.5,38.7,-0.9,-0.9,33,3,cluster3
3364,27.9,27,-0.9,-0.9,15.25,2,cluster3
3365,16.199999,15.299999,-0.9,-0.9,8.749999,2,cluster3
3366,84.6,83.7,-0.9,-0.9,46.75,2,cluster4
3367,100.8,99.9,-0.9,-0.9,55.75,2,cluster4
3368,96.3,95.4,-0.9,-0.9,53.25,2,cluster4
3369,78.3,77.4,-0.9,-0.9,43.25,2,cluster2
3370,66.6,65.7,-0.9,-0.9,36.75,2,cluster2
3371,2.7,0,-0.9,-0.9,1.5,4,cluster5
3372,5.4,3.6,-0.9,-0.9,3.75,3,cluster5
3373,29.699999,27.9,-0.899999,-0.9,24,3,cluster3
3374,25.199999,23.4,-0.899999,-0.9,20.25,3,cluster3
3375,20.699999,18.9,-0.899999,-0.9,16.5,3,cluster3
3376,16.199999,14.4,-0.899999,-0.9,12.749999,3,cluster3
3377,21.599998,18.9,-0.899999,-0.9,22.499999,4,cluster3
3378,41.399998,38.7,-0.899999,-0.9,44.499999,4,cluster2
3379,59.399998,57.6,-0.899999,-0.9,48.749999,3,cluster2
3380,36.899998,35.1,-0.899999,-0.9,29.999999,3,cluster3
3381,63.899998,62.1,-0.899999,-0.9,52.499999,3,cluster2
3382,41.399998,39.6,-0.899999,-0.9,33.749999,3,cluster3
3383,50.399998,48.6,-0.899999,-0.9,41.249999,3,cluster2
3384,69.299995,66.6,-0.899998,-0.9,75.499999,4,cluster2
3385,69.299995,67.5,-0.899998,-0.9,56.999999,3,cluster2
3386,82.799995,81,-0.899998,-0.9,68.249999,3,cluster4
3387,1.8,0,-0.9,-0.9,0.75,3,cluster5
3388,2.7,1.8,-0.9,-0.9,1.25,2,cluster5
3389,10.799999,9,-0.9,-0.9,8.25,3,cluster5
3390,20.699999,19.799999,-0.9,-0.9,11.249999,2,cluster3
3391,29.699999,28.799999,-0.9,-0.9,16.249999,2,cluster3
3392,15.299999,14.4,-0.9,-0.9,8.25,2,cluster5
3393,16.199999,14.4,-0.9,-0.9,12.749999,3,cluster3
3394,20.699999,18.9,-0.9,-0.9,16.499999,3,cluster3
3395,16.199999,15.299999,-0.9,-0.9,8.749999,2,cluster3
3396,16.199999,13.5,-0.9,-0.9,16.499999,4,cluster3
3397,20.699999,17.1,-0.9,-0.9,26.249999,5,cluster3
3398,19.799999,18.9,-0.9,-0.9,10.75,2,cluster3
3399,14.4,13.5,-0.9,-0.9,7.75,2,cluster5
3400,28.799999,27,-0.9,-0.9,23.25,3,cluster3
3401,24.299999,23.4,-0.9,-0.9,13.25,2,cluster3
3402,18.9,17.1,-0.9,-0.9,15,3,cluster3
3403,24.299999,22.5,-0.9,-0.9,19.5,3,cluster3
3404,27.9,27,-0.9,-0.9,15.25,2,cluster3
3405,18.9,18,-0.9,-0.9,10.25,2,cluster3
3406,21.599998,18.9,-0.9,-0.9,22.499999,4,cluster3
3407,30.599998,27.9,-0.9,-0.9,32.499999,4,cluster3
3408,9.9,9,-0.9,-0.9,5.25,2,cluster5
3409,5.4,4.5,-0.9,-0.9,2.75,2,cluster5
3410,21.599998,20.699999,-0.9,-0.9,11.749999,2,cluster3
3411,5.4,4.5,-0.9,-0.9,2.75,2,cluster5
3412,30.599998,29.699999,-0.899999,-0.899999,16.749999,2,cluster3
3413,21.599998,20.699999,-0.899999,-0.899999,11.749999,2,cluster3
3414,8.099999,7.2,-0.899999,-0.899999,4.25,2,cluster5
3415,21.599998,19.8,-0.899999,-0.899999,17.249999,3,cluster3
3416,30.599998,28.8,-0.899999,-0.899999,24.749999,3,cluster3
3417,26.099998,24.3,-0.899999,-0.899999,20.999999,3,cluster3
3418,25.199999,24.3,-0.899999,-0.899999,13.75,2,cluster3
3419,63.899998,63,-0.899998,-0.899998,35.249999,2,cluster2
3420,59.399998,58.5,-0.899998,-0.899998,32.749999,2,cluster2
3421,41.399998,40.5,-0.899998,-0.899998,22.749999,2,cluster3
3422,50.399998,49.5,-0.899998,-0.899998,27.749999,2,cluster2
3423,64.799995,63,-0.899998,-0.899998,53.249998,3,cluster2
3424,32.399998,31.5,-0.899998,-0.899998,17.749999,2,cluster3
3425,43.199997,42.299999,-0.899998,-0.899998,23.749999,2,cluster3
3426,54.899998,54,-0.899998,-0.899998,30.249999,2,cluster2
3427,61.199997,60.299999,-0.899998,-0.899998,33.749999,2,cluster2
3428,63.899998,63,-0.899998,-0.899998,35.249999,2,cluster2
3429,56.699997,55.799999,-0.899998,-0.899998,31.249999,2,cluster2
3430,35.099998,34.200001,-0.899998,-0.899998,19.25,2,cluster3
3431,45.899998,45,-0.899998,-0.899998,25.249999,2,cluster2
3432,47.699997,46.799999,-0.899998,-0.899998,26.249999,2,cluster2
3433,50.399998,49.5,-0.899998,-0.899998,27.749999,2,cluster2
3434,56.699997,55.8,-0.899997,-0.899997,31.249999,2,cluster2
3435,43.199997,42.3,-0.899997,-0.899997,23.749999,2,cluster3
3436,47.699997,46.8,-0.899997,-0.899997,26.249999,2,cluster2
3437,78.299995,77.4,-0.899995,-0.899995,43.249999,2,cluster2
3438,82.799995,81.9,-0.899995,-0.899995,45.749999,2,cluster4
3439,73.799995,72.9,-0.899995,-0.899995,40.749999,2,cluster2
3440,78.299995,77.400002,-0.899994,-0.899994,43.249999,2,cluster2
3441,15.832479,14.128586,-0.851947,-0.896563,12.471384,3,cluster3
3442,73.62626,72.73212,-0.89414,-0.89414,40.655106,2,cluster2
3443,54.591465,52.58622,-0.668415,-0.890407,29.461902,4,cluster2
3444,123.62176,122.73372,-0.88804,-0.88804,68.432078,2,cluster4
3445,18.469116,15.069829,-0.485612,-0.885408,36.21615,8,cluster6
3446,101.611496,100.453,-0.579248,-0.883686,84.108974,3,cluster4
3447,92.84313,91.962425,-0.880705,-0.880705,51.334876,2,cluster4
3448,55.72199,54.824394,-0.448798,-0.878904,45.941519,3,cluster2
3449,87.50426,86.625656,-0.878604,-0.878604,48.369421,2,cluster4
3450,68.96201,68.08342,-0.87859,-0.87859,38.068175,2,cluster2
3451,96.92241,96.04531,-0.8771,-0.8771,53.602144,2,cluster4
3452,36.902485,36.026913,-0.875572,-0.875572,20.258166,2,cluster3
3453,104.47848,103.60559,-0.87289,-0.87289,57.801131,2,cluster4
3454,98.785706,97.91662,-0.869086,-0.869086,54.639535,2,cluster4
3455,116.13969,115.27156,-0.86813,-0.86813,64.280903,2,cluster4
3456,68.71267,67.02726,-0.842705,-0.86796,56.551289,3,cluster2
3457,48.36768,47.5014,-0.86628,-0.86628,26.6303,2,cluster2
3458,108.26965,106.74523,-0.50814,-0.864545,119.332662,4,cluster4
3459,101.809044,100.74181,-0.533617,-0.864254,84.304346,3,cluster4
3460,50.929874,49.25234,-0.559178,-0.86326,55.886401,4,cluster2
3461,47.994457,47.115143,-0.439657,-0.86084,39.512005,3,cluster2
3462,114.538246,113.320404,-0.405947,-0.860446,126.804247,4,cluster4
3463,103.5789,101.98979,-0.794555,-0.85317,85.637339,3,cluster4
3464,102.359604,100.70077,-0.552945,-0.85033,112.877371,4,cluster4
3465,56.649999,55.169999,-0.74,-0.85,46.56111,3,cluster2
3466,68.42866,67.5855,-0.84316,-0.84316,37.781711,2,cluster2
3467,59.82752,58.98655,-0.84097,-0.84097,33.003908,2,cluster2
3468,118.430374,117.274796,-0.385193,-0.8404,131.003114,4,cluster4
3469,54.868835,53.40619,-0.487548,-0.840137,60.064348,4,cluster2
3470,40.5,39.66,-0.84,-0.84,22.266667,2,cluster3
3471,57.129997,56.289997,-0.84,-0.84,31.505554,2,cluster2
3472,57.34702,55.939526,-0.469165,-0.839658,47.164974,4,cluster2
3473,32.525955,31.21428,-0.655837,-0.839319,26.507464,3,cluster3
3474,25.071098,24.23324,-0.837858,-0.837858,13.69565,2,cluster3
3475,62.78444,61.458878,-0.662781,-0.834186,51.815662,3,cluster2
3476,62.89878,61.974678,-0.462051,-0.83078,52.133032,3,cluster2
3477,106.918625,106.08883,-0.829795,-0.829795,59.168737,2,cluster4
3478,23.4,22.571884,-0.828115,-0.828115,12.769968,2,cluster3
3479,60.649666,59.822586,-0.82708,-0.82708,33.464514,2,cluster2
3480,82.21367,81.339264,-0.437203,-0.82598,68.039062,3,cluster4
3481,112.093796,111.26878,-0.825016,-0.825016,62.04516,2,cluster4
3482,39.82484,39.00513,-0.81971,-0.81971,21.897214,2,cluster3
3483,114.735344,113.74505,-0.495147,-0.802924,95.114671,3,cluster4
3484,44.01944,43.09389,-0.308517,-0.801381,48.410966,4,cluster2
3485,119.80971,118.250916,-0.519598,-0.79897,132.323877,4,cluster4
3486,64.44146,63.646084,-0.795376,-0.795376,35.579873,2,cluster2
3487,107.38632,106.40832,-0.489,-0.79322,88.996594,3,cluster4
3488,86.08463,85.29154,-0.79309,-0.79309,47.604492,2,cluster4
3489,107.362404,105.987045,-0.687679,-0.79216,88.924626,3,cluster4
3490,109.8518,109.05983,-0.79197,-0.79197,60.808786,2,cluster4
3491,37.020126,35.43067,-0.529819,-0.79013,40.459932,4,cluster3
3492,55.799999,54.479998,-0.660001,-0.790002,45.98611,3,cluster2
3493,41.399998,40.549998,-0.425,-0.79,34.24722,3,cluster2
3494,11.141278,10.352204,-0.789074,-0.789074,5.970412,2,cluster5
3495,103.48738,102.70035,-0.78703,-0.78703,57.274369,2,cluster4
3496,121.22198,117.888725,-0.666651,-0.78627,199.382802,6,cluster4
3497,115.596176,114.81114,-0.785036,-0.785036,64.002032,2,cluster4
3498,26.233232,24.32804,-0.635064,-0.784935,28.143071,4,cluster3
3499,60.35432,59.14417,-0.403383,-0.784827,66.492857,4,cluster2
3500,54.899998,54.119998,-0.78,-0.78,30.283332,2,cluster2
3501,56.699997,55.449999,-0.624999,-0.78,46.772221,3,cluster2
3502,57.56349,56.785812,-0.777678,-0.777678,31.763695,2,cluster2
3503,112.2086,111.43145,-0.77715,-0.77715,62.122236,2,cluster4
3504,43.27506,42.499264,-0.775796,-0.775796,23.826201,2,cluster3
3505,57.38943,55.35585,-0.508395,-0.774244,78.139132,5,cluster2
3506,106.07118,105.298584,-0.772596,-0.772596,58.713823,2,cluster4
3507,7.33,6.29,-0.346667,-0.77,7.744444,4,cluster5
3508,64.07034,63.301395,-0.768945,-0.768945,35.381037,2,cluster2
3509,41.297516,39.95902,-0.669248,-0.766663,33.82983,3,cluster3
3510,62.03901,60.354504,-0.421127,-0.76556,84.90158,5,cluster2
3511,50.337547,49.235703,-0.550922,-0.76461,41.548212,3,cluster2
3512,68.77859,68.017166,-0.761424,-0.761424,37.998821,2,cluster2
3513,52.959997,52.199997,-0.76,-0.76,29.211109,2,cluster2
3514,57.019997,55.799999,-0.609999,-0.759998,47.049998,3,cluster2
3515,107.295975,106.07034,-0.612818,-0.757875,88.862337,3,cluster4
3516,90.11481,88.51575,-0.399765,-0.756505,124.39374,5,cluster4
3517,79.2088,78.45317,-0.75563,-0.75563,43.794992,2,cluster2
3518,109.59152,108.83825,-0.75327,-0.75327,60.674936,2,cluster4
3519,34.36373,33.611343,-0.752387,-0.752387,18.881965,2,cluster3
3520,3.717943,1.165043,-0.3647,-0.751107,5.709594,8,cluster5
3521,110.36756,109.49103,-0.438265,-0.74778,91.521769,3,cluster4
3522,59.83908,59.09269,-0.74639,-0.74639,33.036603,2,cluster2
3523,118.185104,117.12344,-0.530832,-0.74239,98.103993,3,cluster4
3524,7.33,6.04,-0.43,-0.74,7.294444,4,cluster5
3525,62.623573,61.3795,-0.414691,-0.73962,68.7694,4,cluster2
3526,60.913425,59.60871,-0.326179,-0.738996,83.932358,5,cluster2
3527,86.29983,84.67035,-0.54316,-0.73593,95.111182,4,cluster4
3528,117.14286,116.40723,-0.73563,-0.73563,64.875025,2,cluster4
3529,15.212561,13.962938,-0.416541,-0.73305,16.024712,4,cluster3
3530,96.53447,95.37672,-0.578875,-0.73299,79.920186,3,cluster4
3531,54.73,54,-0.73,-0.73,30.202778,2,cluster2
3532,45.73,44.54,-0.396667,-0.73,50.008333,4,cluster2
3533,61.342285,60.61645,-0.725835,-0.725835,33.877426,2,cluster2
3534,76.94322,75.61817,-0.441683,-0.72109,84.807325,4,cluster2
3535,52.419997,51.479998,-0.469999,-0.719998,43.361109,3,cluster2
3536,62.06371,61.343796,-0.719914,-0.719914,34.279863,2,cluster2
3537,48.061825,47.343914,-0.717911,-0.717911,26.501594,2,cluster2
3538,102.721146,102.00435,-0.716796,-0.716796,56.868193,2,cluster4
3539,45.2141,44.499462,-0.714638,-0.714638,24.920434,2,cluster2
3540,4.24787,3.4596,-0.394135,-0.712784,3.122932,3,cluster5
3541,6.33,5.4,-0.465,-0.71,4.819444,3,cluster5
3542,39.410001,38.700001,-0.71,-0.71,21.697223,2,cluster3
3543,106.732155,105.422134,-0.655011,-0.709252,88.412688,3,cluster4
3544,48.978237,48.270702,-0.707535,-0.707535,27.013594,2,cluster2
3545,97.692085,96.98539,-0.706695,-0.706695,54.077076,2,cluster4
3546,48.204006,47.498096,-0.70591,-0.70591,26.583917,2,cluster2
3547,97.60929,96.904,-0.70529,-0.70529,54.031469,2,cluster4
3548,66.0503,65.34649,-0.70381,-0.70381,36.499108,2,cluster2
3549,104.76301,104.059364,-0.703646,-0.703646,58.006215,2,cluster4
3550,7.923354,7.127695,-0.39783,-0.701911,6.186803,3,cluster5
3551,49.56091,48.86019,-0.70072,-0.70072,27.339194,2,cluster2
3552,4.54,3.6,-0.47,-0.7,3.455556,3,cluster5
3553,12.599999,11.899999,-0.7,-0.7,6.805555,2,cluster5
3554,11.540118,10.781474,-0.379322,-0.696622,9.212524,3,cluster5
3555,107.397865,106.48762,-0.455122,-0.69157,89.184632,3,cluster4
3556,70.98239,70.298164,-0.684226,-0.684226,39.244598,2,cluster2
3557,87.025505,86.34337,-0.682135,-0.682135,48.158021,2,cluster4
3558,48.599998,47.699997,-0.450001,-0.680002,40.188887,3,cluster2
3559,69.750496,68.39347,-0.678513,-0.679665,57.560306,3,cluster2
3560,113.73143,113.05446,-0.67697,-0.67697,62.996081,2,cluster4
3561,12.961078,11.920155,-0.520462,-0.674214,10.324471,3,cluster5
3562,76.96191,75.79837,-0.290885,-0.67331,106.170944,5,cluster4
3563,52.609436,50.95927,-0.550055,-0.672144,57.588356,4,cluster2
3564,110.64495,109.30633,-0.446207,-0.67209,122.035919,4,cluster4
3565,107.75556,107.08416,-0.6714,-0.6714,59.6777,2,cluster4
3566,99.35014,98.683075,-0.667065,-0.667065,55.009226,2,cluster4
3567,79.816956,79.15491,-0.662046,-0.662046,44.158852,2,cluster2
3568,120.970535,120.31166,-0.658875,-0.658875,67.022832,2,cluster4
3569,104.11876,103.46033,-0.65843,-0.65843,57.660858,2,cluster4
3570,65.194374,64.54873,-0.645644,-0.645644,36.039751,2,cluster2
3571,31.396769,30.753746,-0.643023,-0.643023,17.264032,2,cluster3
3572,54.64,54,-0.64,-0.64,30.177778,2,cluster2
3573,64.850044,64.212265,-0.637779,-0.637779,35.850641,2,cluster2
3574,18.956549,15.611833,-0.557453,-0.63481,33.749175,7,cluster6
3575,102.80971,102.17506,-0.63465,-0.63465,56.940214,2,cluster4
3576,30.209999,29.069999,-0.57,-0.63,24.716666,3,cluster3
3577,60.98367,60.35432,-0.62935,-0.62935,33.704997,2,cluster2
3578,119.77336,119.14549,-0.62787,-0.62787,66.366347,2,cluster4
3579,31.827347,31.20255,-0.624797,-0.624797,17.508305,2,cluster3
3580,52.295547,51.39204,-0.451753,-0.624313,43.155228,3,cluster2
3581,110.87742,110.25379,-0.62363,-0.62363,61.425336,2,cluster4
3582,41.584255,40.620102,-0.482077,-0.620556,34.290282,3,cluster2
3583,62.161728,61.542255,-0.619473,-0.619473,34.362217,2,cluster2
3584,88.80118,88.195145,-0.606035,-0.606035,49.165646,2,cluster4
3585,82.41986,81.81456,-0.6053,-0.6053,45.620672,2,cluster4
3586,98.909004,97.65054,-0.419488,-0.604394,109.148804,4,cluster4
3587,106.203186,105.600845,-0.602341,-0.602341,58.834453,2,cluster4
3588,54.489998,53.4,-0.544999,-0.6,44.969444,3,cluster2
3589,100.75432,100.00934,-0.37249,-0.599325,83.714535,3,cluster4
3590,107.461365,106.336174,-0.562596,-0.598536,89.092291,3,cluster4
3591,55.818207,55.11727,-0.350469,-0.598257,46.154285,3,cluster2
3592,67.07201,66.47896,-0.59305,-0.59305,37.097492,2,cluster2
3593,76.150246,75.55773,-0.592516,-0.592516,42.141104,2,cluster2
3594,72.966,72.37393,-0.59207,-0.59207,40.372203,2,cluster2
3595,122.50143,121.91014,-0.59129,-0.59129,67.892103,2,cluster4
3596,22.755526,21.575933,-0.235919,-0.590637,37.197488,6,cluster3
3597,38.089999,36.769998,-0.33,-0.590002,52.21111,5,cluster2
3598,6.308803,5.723719,-0.585084,-0.585084,3.342367,2,cluster5
3599,76.69679,76.113144,-0.583646,-0.583646,42.447204,2,cluster2
3600,54.458008,53.87678,-0.581228,-0.581228,30.092997,2,cluster2
3601,77.76611,77.18529,-0.58082,-0.58082,43.042056,2,cluster2
3602,110.35049,109.77212,-0.57837,-0.57837,61.145169,2,cluster4
3603,94.586975,94.01194,-0.575035,-0.575035,52.388587,2,cluster4
3604,109.97875,109.4042,-0.57455,-0.57455,60.939708,2,cluster4
3605,98.09564,97.523384,-0.572256,-0.572256,54.338618,2,cluster4
3606,104.11283,102.97474,-0.284523,-0.56979,143.674478,5,cluster4
3607,113.6748,113.10994,-0.56486,-0.56486,62.995761,2,cluster4
3608,62.94404,62.3798,-0.56424,-0.56424,34.812178,2,cluster2
3609,88.18308,87.62064,-0.56244,-0.56244,48.834367,2,cluster4
3610,76.25238,75.16289,-0.544745,-0.56234,63.094583,3,cluster2
3611,84.05747,83.50041,-0.55706,-0.55706,46.543856,2,cluster4
3612,28.293257,27.73758,-0.555677,-0.555677,15.564121,2,cluster3
3613,110.506546,109.95105,-0.555496,-0.555496,61.238221,2,cluster4
3614,93.45081,92.900764,-0.550046,-0.550046,51.764326,2,cluster4
3615,42.439999,41.399998,-0.520001,-0.55,34.924999,3,cluster2
3616,54.55,53.53,-0.51,-0.55,45.022222,3,cluster2
3617,116.93074,116.381195,-0.549545,-0.549545,64.808871,2,cluster4
3618,96.1738,95.591484,-0.291158,-0.547646,79.973448,3,cluster4
3619,48.741726,48.20007,-0.541656,-0.541656,26.928277,2,cluster2
3620,54.32341,53.249363,-0.537023,-0.54094,44.820901,3,cluster2
3621,94.141754,93.6088,-0.532954,-0.532954,52.152932,2,cluster4
3622,102.19812,101.20935,-0.32959,-0.5321,112.85995,4,cluster4
3623,64.02264,62.76042,-0.42074,-0.530407,70.351171,4,cluster2
3624,97.51074,96.63149,-0.219812,-0.52701,134.673496,5,cluster4
3625,62.792015,62.266262,-0.525753,-0.525753,34.73841,2,cluster2
3626,53.205868,52.683212,-0.522656,-0.522656,29.413633,2,cluster2
3627,55.9211,54.96852,-0.317527,-0.521768,61.644494,4,cluster2
3628,109.31252,108.79437,-0.51815,-0.51815,60.585247,2,cluster4
3629,86.32489,85.808525,-0.516365,-0.516365,47.814838,2,cluster4
3630,54.776722,54.261795,-0.514927,-0.514927,30.288477,2,cluster2
3631,54.948864,54.193207,-0.377829,-0.513443,45.513534,3,cluster2
3632,51.679999,51.169999,-0.51,-0.51,28.569444,2,cluster2
3633,53.609998,52.969998,-0.32,-0.51,44.355554,3,cluster2
3634,68.74803,68.11841,-0.31481,-0.509985,56.973468,3,cluster2
3635,89.17055,88.66059,-0.50996,-0.50996,49.397539,2,cluster4
3636,111.258965,110.75482,-0.504145,-0.504145,61.670496,2,cluster4
