@relation weka_habit_test_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute dis numeric
@attribute sec numeric
@attribute cle numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
1807,43.384808,23.547411,-3.306233,-10.24812,67.459606,7,5.039683,cluster3
1808,110.77541,104.181435,-3.296988,-5.811599,90.263855,3,4.601449,cluster4
1809,51.299999,48.019998,-3.280001,-3.280001,27.588888,2,18.142857,cluster3
1810,29.225641,0,-3.247293,-28.23059,71.666561,10,6.22549,cluster5
1811,6.47,0,-3.235,-3.8,2.538889,3,3.75362,cluster2
1812,10.50058,7.277232,-3.223348,-3.223348,4.938281,2,7.108674,cluster1
1813,44.60516,28.589994,-3.203033,-9.03897,65.478134,6,9.477612,cluster3
1814,61.199997,54.829998,-3.185,-6.189999,49.180553,3,21.896552,cluster3
1815,19.061213,12.757805,-3.151704,-6.102525,14.077597,3,4.669118,cluster1
1816,66.32908,63.194324,-3.134756,-3.134756,35.978723,2,7.505351,cluster3
1817,95.32097,92.192955,-3.128015,-3.128015,52.087201,2,3.700326,cluster4
1818,98.73272,95.61521,-3.11751,-3.11751,53.985536,2,18.349357,cluster4
1819,70.46944,20.894547,-3.098431,-15.83484,173.829812,17,5.424577,cluster0
1820,76.150116,69.9638,-3.093158,-6.006486,60.071541,3,11.545786,cluster4
1821,6.137621,0,-3.068811,-4.961311,3.083037,3,4.668624,cluster2
1822,63.58997,60.54377,-3.0462,-3.0462,34.481594,2,3.69186,cluster3
1823,65.68891,56.591614,-3.032432,-4.240187,66.95899,4,10.845812,cluster3
1824,122.31169,119.29253,-3.01916,-3.01916,67.112283,2,5.288018,cluster4
1825,99.35238,90.34786,-3.001507,-8.021585,105.609107,4,5.337828,cluster4
1826,46.782158,31.822638,-2.991904,-5.099045,62.836935,6,23.651429,cluster3
1827,77.51687,74.548355,-2.968515,-2.968515,42.24034,2,4.126253,cluster4
1828,69.87505,63.979298,-2.947876,-4.660976,56.248506,3,26.591243,cluster3
1829,109.01055,106.07118,-2.93937,-2.93937,59.744925,2,7.299009,cluster4
1830,90.78418,87.862495,-2.921685,-2.921685,49.624076,2,9.277929,cluster4
1831,104.44775,101.54073,-2.90702,-2.90702,57.219022,2,13.887448,cluster4
1832,45.83196,42.931858,-2.900102,-2.900102,24.656616,2,5.979227,cluster3
1833,48.989513,28.720852,-2.895523,-7.486462,88.9568,8,28.996546,cluster3
1834,107.07618,104.19691,-2.87927,-2.87927,58.686969,2,14.010848,cluster4
1835,44.81276,21.996574,-2.852023,-14.735745,95.732173,9,6.827957,cluster0
1836,113.69477,110.8445,-2.85027,-2.85027,62.372019,2,7.298851,cluster4
1837,42.165386,33.645126,-2.840087,-5.468861,42.86005,4,6.123476,cluster3
1838,39.133194,36.31133,-2.821864,-2.821864,20.956812,2,9.827712,cluster3
1839,59.562622,56.752285,-2.810337,-2.810337,32.309696,2,18.275767,cluster3
1840,26.47235,23.66355,-2.8088,-2.8088,13.926639,2,11.678365,cluster3
1841,78.890785,53.662117,-2.803185,-5.633284,186.787224,10,6.902174,cluster0
1842,110.226875,99.09204,-2.783709,-3.938375,144.759339,5,15.620715,cluster4
1843,69.32708,25.006954,-2.770008,-5.705604,239.482652,17,15.119048,cluster0
1844,45.155067,39.65727,-2.748899,-2.913407,35.292777,3,7.857102,cluster3
1845,104.990944,102.24839,-2.742554,-2.742554,57.566482,2,5.411418,cluster4
1846,35.099998,24.179999,-2.73,-7.539998,38.202777,5,6.188869,cluster3
1847,30.853867,28.142775,-2.711092,-2.711092,16.387956,2,16.0815,cluster3
1848,67.66414,62.24466,-2.70974,-5.36084,54.865083,3,21.249767,cluster3
1849,96.92531,94.22595,-2.69936,-2.69936,53.097572,2,8.943662,cluster4
1850,114.59994,93.05391,-2.693254,-7.446045,263.222472,9,35.277778,cluster4
1851,97.20967,91.843376,-2.683147,-3.05903,78.667691,3,4.523659,cluster4
1852,105.10297,99.7567,-2.673135,-2.8102,85.396269,3,3.96875,cluster4
1853,70.85306,57.555786,-2.659455,-6.130624,109.236081,6,5.87963,cluster0
1854,67.0384,61.73376,-2.65232,-4.6798,54.218256,3,4.070513,cluster3
1855,110.937935,97.72341,-2.642905,-6.24994,173.29251,6,5.374767,cluster4
1856,82.663956,72.16011,-2.625961,-4.31172,107.934516,5,24.506177,cluster4
1857,58.5,53.26,-2.62,-4.79,47.169444,3,27.608696,cluster3
1858,32.22179,24.38271,-2.613027,-4.683311,30.522351,4,10.212275,cluster3
1859,105.8292,100.62217,-2.603515,-3.02638,86.138867,3,10.004975,cluster4
1860,86.8551,84.25292,-2.60218,-2.60218,47.530006,2,4.373641,cluster4
1861,103.16329,100.5694,-2.59389,-2.59389,56.592414,2,9.026762,cluster4
1862,68.0632,47.348606,-2.589324,-6.411274,145.453154,9,9.150162,cluster0
1863,59.746674,57.167633,-2.579041,-2.579041,32.476196,2,22.029462,cluster3
1864,107.09732,99.403946,-2.564458,-3.83897,114.709584,4,9.154529,cluster4
1865,8.635523,0.957568,-2.559318,-5.468574,6.633588,4,9.409399,cluster1
1866,112.37593,107.32553,-2.5252,-2.71524,91.489486,3,5.752743,cluster4
1867,51.599999,46.589999,-2.505,-4.8,40.274999,3,4.432415,cluster3
1868,49.598507,44.60337,-2.497568,-3.251782,39.041278,3,4.718136,cluster3
1869,56.072094,51.089924,-2.491085,-2.800961,44.564764,3,6.371549,cluster3
1870,43.88059,31.469433,-2.482231,-7.41864,66.944971,6,4.344845,cluster3
1871,120.31166,117.836815,-2.474845,-2.474845,66.152354,2,9.621212,cluster4
1872,114.78704,102.43557,-2.470294,-5.78484,177.989091,6,3.773916,cluster4
1873,35.811768,28.427578,-2.461397,-5.215668,36.58323,4,11.628555,cluster3
1874,56.198692,30.478989,-2.454371,-4.051845,59.528162,14,4.008895,cluster0
1875,111.8247,106.93937,-2.442665,-3.74457,91.513336,3,4.497041,cluster4
1876,9.925024,5.042365,-2.44133,-2.609736,6.189633,3,14.767442,cluster1
1877,70.92927,66.0503,-2.439485,-3.04238,57.242292,3,4.076811,cluster3
1878,52.904903,50.473198,-2.431705,-2.431705,28.716139,2,3.87702,cluster3
1879,99.72509,97.300125,-2.424965,-2.424965,54.729226,2,3.259385,cluster4
1880,62.76724,53.073647,-2.423398,-3.51798,78.958085,5,9.902141,cluster3
1881,113.03377,108.206825,-2.413473,-4.36474,91.641563,3,4.126621,cluster4
1882,44.17649,32.162544,-2.402789,-8.144455,64.7549,6,12.187632,cluster3
1883,31.773329,10.189504,-2.398203,-3.745681,54.199183,10,33.627553,cluster6
1884,97.02616,94.62974,-2.39642,-2.39642,53.23775,2,10.374845,cluster4
1885,71.64854,69.260124,-2.388416,-2.388416,39.141296,2,6.821083,cluster4
1886,109.79524,105.05194,-2.37165,-2.69491,89.429864,3,6.287129,cluster4
1887,29.66676,24.975248,-2.345756,-3.499205,22.447101,3,3.700326,cluster3
1888,115.78899,108.78792,-2.33369,-3.416145,124.59754,4,3.711671,cluster4
1889,84.00492,79.34676,-2.32908,-3.56817,67.719008,3,5.204918,cluster4
1890,69.1022,64.45522,-2.32349,-2.82867,55.789253,3,4.836614,cluster3
1891,101.36339,99.06057,-2.30282,-2.30282,55.673322,2,3.135985,cluster4
1892,101.72636,99.43789,-2.28847,-2.28847,55.878958,2,7.922606,cluster4
1893,102.24839,99.96428,-2.28411,-2.28411,56.170186,2,19.325524,cluster4
1894,64.34313,62.066475,-2.276655,-2.276655,35.113779,2,10.162465,cluster3
1895,49.271885,47.00762,-2.264265,-2.264265,26.744307,2,4.669118,cluster3
1896,33.80161,27.015549,-2.26202,-4.864015,32.858527,4,3.46076,cluster3
1897,63.76482,61.510494,-2.254326,-2.254326,34.798698,2,4.153613,cluster3
1898,30.774067,28.529493,-2.244574,-2.244574,16.473211,2,6.838419,cluster3
1899,4.475742,0,-2.237871,-3.081309,2.099181,3,13.042284,cluster2
1900,12.887006,10.661413,-2.225593,-2.225593,6.541227,2,16.0815,cluster1
1901,69.92868,65.48119,-2.223745,-3.0281,56.197347,3,4.471831,cluster3
1902,55.639404,46.777237,-2.215542,-3.336424,71.217021,5,9.560712,cluster3
1903,27.422401,18.583275,-2.209782,-4.559066,31.944648,5,21.373167,cluster3
1904,87.297775,85.09727,-2.200505,-2.200505,47.887512,2,3.87702,cluster4
1905,103.65898,99.27055,-2.194215,-2.45252,84.482219,3,6.961819,cluster4
1906,64.007614,50.88946,-2.186359,-5.30313,113.741886,7,5.053828,cluster0
1907,6.239062,1.886628,-2.176217,-3.309667,3.700551,3,8.819444,cluster1
1908,113.422264,111.259766,-2.162498,-2.162498,62.411675,2,3.955051,cluster4
1909,29.268476,20.646097,-2.155595,-6.405806,37.060632,5,31.9565,cluster6
1910,108.724335,106.58119,-2.143145,-2.143145,59.80709,2,6.180529,cluster4
1911,78.81996,74.55049,-2.134735,-2.29192,63.948017,3,10.448435,cluster4
1912,34.0167,25.507616,-2.127271,-4.375919,42.920529,5,13.362077,cluster3
1913,47.436687,32.56416,-2.124647,-3.959846,92.234436,8,5.21291,cluster0
1914,98.97647,94.75247,-2.112,-4.02445,81.251628,3,8.599577,cluster4
1915,107.43087,103.21974,-2.105565,-3.11865,87.489675,3,4.394655,cluster4
1916,52.019093,24.674793,-2.103408,-9.61125,140.739774,14,10.969212,cluster0
1917,119.33305,117.23873,-2.09432,-2.09432,65.714383,2,12.344448,cluster4
1918,98.14809,93.98046,-2.083815,-2.528985,80.177221,3,8.673167,cluster4
1919,109.77212,107.70019,-2.07193,-2.07193,60.408975,2,4.718136,cluster4
1920,67.21638,50.69892,-2.064682,-5.48962,153.48855,9,6.254119,cluster0
1921,40.66796,38.606342,-2.061618,-2.061618,22.020639,2,8.488173,cluster3
1922,12.336471,0,-2.056078,-10.087855,9.355253,7,19.242424,cluster2
1923,39.533627,37.488026,-2.045601,-2.045601,21.394904,2,22.103052,cluster3
1924,54.094627,50.007748,-2.043439,-3.985897,43.915561,3,9.684112,cluster3
1925,47.089706,40.964592,-2.041705,-3.269496,48.426807,4,5.619469,cluster3
1926,9.638716,5.58306,-2.027828,-3.81184,5.846848,3,12.7831,cluster1
1927,113.12864,111.11098,-2.01766,-2.01766,62.288783,2,7.138656,cluster4
1928,42.49286,36.453888,-2.012991,-5.859387,43.839208,4,14.244021,cluster3
1929,28.332008,26.322815,-2.009193,-2.009193,15.181895,2,13.229167,cluster3
1930,115.89248,107.87602,-2.004115,-3.415426,154.660105,5,3.259385,cluster4
1931,46.38302,40.38915,-1.997957,-2.152552,48.318099,4,9.338235,cluster3
1932,58.499004,52.538017,-1.986996,-3.224308,62.518435,4,5.381356,cluster3
1933,51.493786,25.695087,-1.984515,-6.57654,142.119669,14,8.438363,cluster0
1934,113.91757,100.12008,-1.97107,-2.8558,237.462536,8,5.411418,cluster4
1935,111.092155,107.179085,-1.956535,-3.071281,90.636698,3,4.402828,cluster4
1936,88.892494,86.937996,-1.954498,-1.954498,48.841803,2,7.470588,cluster4
1937,50.399952,48.447636,-1.952316,-1.952316,27.457663,2,3.406106,cluster3
1938,31.107033,29.168896,-1.938137,-1.938137,16.743314,2,4.356827,cluster3
1939,70.413864,68.48726,-1.926604,-1.926604,38.583646,2,7.215909,cluster4
1940,97.35203,93.505295,-1.923367,-2.660721,79.728706,3,6.35,cluster4
1941,40.952816,37.10968,-1.921568,-3.73518,32.022259,3,7.262056,cluster3
1942,21.236261,17.39834,-1.918961,-3.211353,15.738753,3,5.336134,cluster3
1943,91.76693,86.02538,-1.91385,-4.133235,99.702554,4,6.4331,cluster4
1944,100.124245,98.21283,-1.911415,-1.911415,55.093632,2,9.610522,cluster4
1945,106.89553,103.08081,-1.90736,-3.09202,87.819214,3,6.978022,cluster4
1946,73.04801,71.14554,-1.90247,-1.90247,40.053764,2,4.044586,cluster4
1947,93.18697,83.69801,-1.897792,-4.03597,148.02449,6,4.636456,cluster4
1948,100.94663,99.06082,-1.88581,-1.88581,55.557625,2,21.249767,cluster4
1949,68.706215,66.82667,-1.879545,-1.879545,37.648024,2,24.629577,cluster3
1950,104.009995,98.3933,-1.872232,-2.5151,112.943571,4,31.8331,cluster4
1951,106.43773,102.69684,-1.870445,-2.16695,87.221767,3,12.294638,cluster4
1952,93.75239,90.01387,-1.86926,-2.43369,76.412489,3,2.812235,cluster4
1953,58.54958,54.83246,-1.85856,-3.61409,47.730164,3,16.414961,cluster3
1954,103.11883,101.263336,-1.855494,-1.855494,56.772824,2,14.317611,cluster4
1955,37.432076,35.585526,-1.84655,-1.84655,20.282667,2,5.728239,cluster3
1956,3.675737,0,-1.837868,-3.646476,2.033948,3,8.952354,cluster2
1957,55.707787,53.873936,-1.833851,-1.833851,30.439367,2,14.973942,cluster3
1958,20.384531,14.895899,-1.829544,-3.327181,18.813444,4,7.827002,cluster1
1959,73.4451,69.80029,-1.822405,-2.49411,59.498994,3,4.980936,cluster4
1960,117.86476,116.04431,-1.82045,-1.82045,64.974742,2,4.432415,cluster4
1961,109.02689,107.20948,-1.81741,-1.81741,60.065658,2,8.046006,cluster4
1962,90.39053,83.14353,-1.81175,-2.93322,119.836008,5,3.761481,cluster4
1963,113.72677,111.91852,-1.80825,-1.80825,62.679247,2,11.545455,cluster4
1964,115.91581,114.11388,-1.80193,-1.80193,63.897136,2,12.7,cluster4
1965,3.599675,0,-1.799838,-3.410232,1.052533,3,5.51045,cluster2
1966,3.576892,0,-1.788446,-2.776488,1.764828,3,4.054985,cluster2
1967,69.12428,51.27955,-1.784473,-3.361304,189.91833,11,3.359788,cluster0
1968,11.963261,8.402239,-1.780511,-3.506522,8.006177,3,9.285999,cluster1
1969,121.018906,119.24451,-1.774396,-1.774396,66.739838,2,3.993711,cluster4
1970,102.861206,97.55026,-1.770315,-4.139195,111.304917,4,4.310542,cluster4
1971,105.60358,103.83636,-1.76722,-1.76722,58.177761,2,4.503546,cluster4
1972,101.26137,90.66134,-1.766672,-2.454074,186.428436,7,5.521739,cluster4
1973,75.78034,70.4897,-1.763547,-2.7398,81.315566,4,8.943662,cluster4
1974,50.464523,25.831394,-1.759509,-5.98959,154.105949,15,5.13291,cluster0
1975,107.284225,103.78407,-1.750077,-3.49407,88.429565,3,27.815196,cluster4
1976,10.493447,0,-1.748908,-3.532257,10.643745,7,13.165684,cluster2
1977,80.02589,60.799835,-1.747823,-5.600455,231.809781,12,5.702569,cluster0
1978,115.63193,101.691635,-1.742537,-4.131915,270.674183,9,6.827957,cluster4
1979,41.792316,38.321632,-1.735342,-2.034751,33.297643,3,10.616336,cluster3
1980,83.7612,82.02647,-1.73473,-1.73473,46.052131,2,8.224126,cluster4
1981,32.341183,30.612675,-1.728508,-1.728508,17.487183,2,6.620641,cluster3
1982,34.921253,33.20082,-1.720433,-1.720433,18.922798,2,7.422409,cluster3
1983,57.583965,55.864937,-1.719028,-1.719028,31.513584,2,6.497241,cluster3
1984,108.94156,105.513916,-1.713822,-2.08111,89.254424,3,17.245262,cluster4
1985,39.819775,27.859184,-1.708656,-4.272587,73.995164,8,6.5565,cluster3
1986,51.02639,42.50717,-1.703844,-4.021352,79.963904,6,11.842359,cluster3
1987,105.154854,100.07201,-1.694281,-2.36326,114.115865,4,4.384132,cluster4
1988,45.07581,34.923492,-1.692053,-3.058677,77.214914,7,4.616222,cluster3
1989,100.86727,99.18863,-1.67864,-1.67864,55.571083,2,5,cluster4
1990,76.174736,74.499374,-1.675362,-1.675362,41.853919,2,8.379663,cluster4
1991,71.1339,67.78619,-1.673855,-3.24512,58.319833,3,5.803821,cluster4
1992,49.31821,47.647305,-1.670905,-1.670905,26.934865,2,4.126621,cluster3
1993,103.436905,81.77675,-1.666166,-4.50475,354.396063,14,26.458333,cluster4
1994,97.95757,92.96295,-1.664873,-3.9737,107.100583,4,3.862862,cluster4
1995,68.72035,63.738285,-1.660688,-4.24177,72.536857,4,5.2865,cluster3
1996,115.89404,109.272545,-1.655374,-2.217706,156.196896,5,7.677088,cluster4
1997,34.838604,31.53093,-1.653837,-1.953522,27.570727,3,26.541433,cluster3
1998,93.06456,91.41884,-1.64572,-1.64572,51.245389,2,5.005581,cluster4
1999,92.04246,88.75962,-1.64142,-1.69034,75.320611,3,4.492822,cluster4
2000,107.12413,97.28245,-1.64028,-4.64011,200.432303,7,10.004975,cluster4
2001,77.2992,75.662155,-1.637045,-1.637045,42.489265,2,13.312267,cluster4
2002,38.927822,26.087837,-1.62888,-2.455565,36.640392,11,5.044037,cluster0
2003,101.41334,98.17764,-1.61785,-1.81736,83.107489,3,6.123476,cluster4
2004,52.575684,49.344166,-1.615759,-3.074147,42.061496,3,12.114042,cluster3
2005,3.525386,0.294976,-1.615205,-2.265162,1.772361,3,4.526228,cluster1
2006,64.49576,61.273674,-1.611043,-2.08138,52.273282,3,3.77496,cluster3
2007,97.833626,96.22608,-1.607546,-1.607546,53.905474,2,3.75362,cluster4
2008,120.9682,112.938736,-1.605893,-3.22931,194.911438,6,22.885071,cluster4
2009,92.61173,91.01109,-1.60064,-1.60064,51.006339,2,4.177496,cluster4
2010,70.4453,67.266075,-1.589613,-2.67556,57.681392,3,12.064232,cluster4
2011,99.44668,97.86094,-1.58574,-1.58574,54.807672,2,3.919753,cluster4
2012,45.786736,44.202164,-1.584572,-1.584572,24.996917,2,3.547486,cluster3
2013,27.195337,19.285854,-1.581897,-3.719082,39.878983,6,5.295512,cluster3
2014,35.864708,23.248627,-1.57701,-6.136893,78.08946,9,11.751955,cluster0
2015,106.49853,101.78479,-1.571247,-1.90645,115.884919,4,18.759571,cluster4
2016,107.95833,103.25869,-1.566547,-2.96548,117.890144,4,6.479592,cluster4
2017,67.551315,65.99132,-1.559995,-1.559995,37.095176,2,7.650602,cluster3
2018,82.346886,79.24903,-1.548928,-3.072435,67.754828,3,8.244475,cluster4
2019,97.743515,94.664246,-1.539635,-1.644249,80.19896,3,4.857536,cluster4
2020,52.302643,47.692837,-1.536602,-2.709728,55.803463,4,27.741606,cluster3
2021,70.37273,58.097286,-1.534431,-2.54887,159.861362,9,9.421335,cluster0
2022,51.80393,47.22217,-1.527253,-4.044676,54.033455,4,7.134831,cluster3
2023,13.73,12.209999,-1.520001,-1.520001,7.205555,2,4.096774,cluster1
2024,77.07129,70.995636,-1.518914,-2.81653,103.386634,5,8.561763,cluster4
2025,114.62298,107.07015,-1.510566,-1.915194,185.309818,6,6.073666,cluster4
2026,52.790134,46.782158,-1.501994,-2.871452,67.868838,5,3.871951,cluster3
2027,82.39658,74.91568,-1.49618,-4.29157,133.156511,6,9.902141,cluster4
2028,45.199814,25.789036,-1.493137,-7.46125,154.072944,14,4.945306,cluster0
2029,111.070984,108.09,-1.490492,-2.50842,91.599834,3,11.472196,cluster4
2030,65.544815,64.05911,-1.485705,-1.485705,36.00109,2,3.534187,cluster3
2031,71.29064,62.40719,-1.480575,-4.172617,130.376949,7,5.905637,cluster4
2032,105.17769,102.22735,-1.47517,-2.07374,86.585036,3,4.774436,cluster4
2033,75.90217,70.00202,-1.475038,-2.43506,101.968581,5,30.238095,cluster4
2034,108.70499,107.23642,-1.46857,-1.46857,59.983725,2,6.747493,cluster4
2035,13.190325,0,-1.465592,-10.625371,30.497417,10,7.110932,cluster5
2036,7.321061,0,-1.464212,-6.553156,9.710562,6,5.680638,cluster2
2037,110.09645,108.638466,-1.457984,-1.457984,60.759699,2,9.704312,cluster4
2038,108.005714,106.554955,-1.450759,-1.450759,59.600186,2,20.616781,cluster4
2039,105.058876,102.16845,-1.445213,-1.601306,86.30136,3,14.194211,cluster4
2040,118.52951,117.08642,-1.44309,-1.44309,65.448869,2,8.07041,cluster4
2041,67.886154,65.00074,-1.442707,-1.45984,55.374298,3,4.554931,cluster3
2042,38.700001,37.259999,-1.440002,-1.440002,21.1,2,3.492698,cluster3
2043,105.30069,102.426254,-1.437218,-1.74574,86.467193,3,7.559524,cluster4
2044,33.973125,31.107033,-1.433046,-2.719715,27.474141,3,4.555815,cluster3
2045,119.68993,116.82944,-1.430245,-2.02565,98.384347,3,11.346851,cluster4
2046,62.596046,59.747112,-1.424467,-1.796188,51.079572,3,7.348819,cluster3
2047,105.69019,101.4353,-1.418297,-3.328524,115.764793,4,5.587856,cluster4
2048,74.20319,72.78857,-1.41462,-1.41462,40.831044,2,5.776675,cluster4
2049,113.7953,112.382286,-1.413014,-1.413014,62.827107,2,20.690371,cluster4
2050,20.220984,18.812593,-1.408391,-1.408391,10.84266,2,7.055556,cluster3
2051,67.47079,60.43576,-1.407006,-2.778165,88.786265,6,4.177632,cluster3
2052,110.126755,108.72274,-1.404015,-1.404015,60.791526,2,5.128981,cluster4
2053,62.88406,61.4837,-1.40036,-1.40036,34.5466,2,5.96273,cluster3
2054,12.489999,8.299999,-1.396667,-1.69,11.494444,4,3.22335,cluster1
2055,101.09031,98.31081,-1.38975,-2.50153,82.774972,3,6.017679,cluster4
2056,5.964946,1.800513,-1.388145,-2.08618,4.04728,4,6.22549,cluster1
2057,113.3103,105.01073,-1.383262,-3.36286,209.927994,7,3.753986,cluster4
2058,67.933426,61.030514,-1.380582,-3.579826,108.089178,6,4.329877,cluster3
2059,118.05545,113.92376,-1.37723,-2.87341,129.492267,4,28.863636,cluster4
2060,55.799999,53.049998,-1.375,-2.460001,45.655555,3,3.89836,cluster3
2061,92.71042,91.33679,-1.37363,-1.37363,51.124225,2,3.981395,cluster4
2062,37.8128,35.073803,-1.369498,-1.467737,30.396706,3,5.990566,cluster3
2063,34.75893,30.662542,-1.365463,-3.687338,37.364409,4,5.654649,cluster3
2064,48.84011,46.116535,-1.361787,-2.69906,39.193804,3,35.484278,cluster3
2065,99.935646,98.58424,-1.351406,-1.351406,55.144413,2,3.566288,cluster4
2066,95.81136,94.46336,-1.348,-1.348,52.854089,2,4.127686,cluster4
2067,109.36589,106.68773,-1.33908,-2.657004,90.388432,3,4.710046,cluster4
2068,53.44814,49.44141,-1.335577,-2.94653,56.38165,4,5.122783,cluster3
2069,59.971928,46.692562,-1.327937,-3.719089,164.244207,11,5.091115,cluster0
2070,39.71092,33.108547,-1.320475,-3.756556,59.646555,6,28.946736,cluster3
2071,98.738846,97.42312,-1.315726,-1.315726,54.489435,2,6.130719,cluster4
2072,38.690136,33.444637,-1.311375,-3.78947,49.416616,5,8.144,cluster3
2073,100.09333,98.785706,-1.307624,-1.307624,55.244177,2,10.542746,cluster4
2074,113.19309,106.68434,-1.30175,-5.22423,183.49685,6,8.037975,cluster4
2075,109.94501,108.65228,-1.29273,-1.29273,60.721469,2,11.628555,cluster4
2076,53.142303,49.26776,-1.291514,-1.938165,57.411419,4,8.453253,cluster3
2077,108.15867,105.577255,-1.290707,-1.865575,89.216321,3,7.381951,cluster4
2078,97.29773,94.72832,-1.284705,-1.467565,80.061649,3,13.593738,cluster4
2079,10.799999,9.519999,-1.28,-1.28,5.644444,2,6.067489,cluster1
2080,105.134056,102.577774,-1.278141,-1.654762,86.441979,3,8.466667,cluster4
2081,101.13933,97.316864,-1.274155,-2.353236,110.765289,4,4.290541,cluster4
2082,37.76242,32.676105,-1.271579,-4.838985,46.990063,5,18.882971,cluster3
2083,96.91952,95.65085,-1.26867,-1.26867,53.491769,2,3.96875,cluster4
2084,120.93956,118.413666,-1.262947,-1.631024,99.832754,3,3.185795,cluster4
2085,102.397125,101.135735,-1.26139,-1.26139,56.536906,2,4.10166,cluster4
2086,102.69532,98.932594,-1.254242,-1.628296,111.747373,4,2.885825,cluster4
2087,31.736483,27.983822,-1.250887,-1.979934,33.202183,4,4.46241,cluster3
2088,53.178947,48.184288,-1.248665,-2.253687,70.747373,5,3.80343,cluster3
2089,71.74321,66.759544,-1.245917,-2.14547,96.116188,5,6.755319,cluster4
2090,91.36566,88.87914,-1.24326,-1.8065,75.258456,3,14.111111,cluster4
2091,98.567154,87.39187,-1.241698,-2.03188,260.291779,10,7.505351,cluster4
2092,45.215607,43.975254,-1.240353,-1.240353,24.775239,2,6.686092,cluster3
2093,4.723569,3.484282,-1.239287,-1.239287,2.279959,2,18.349357,cluster1
2094,29.566536,25.852013,-1.238174,-3.253637,30.84744,4,28.996546,cluster3
2095,101.86155,99.39728,-1.232135,-1.68744,83.731372,3,6.08613,cluster4
2096,13.229999,11.999999,-1.23,-1.23,7.008333,2,16.793626,cluster1
2097,59.150272,56.692207,-1.229032,-1.386368,48.311404,3,10.241935,cluster3
2098,74.56877,72.11441,-1.22718,-1.643706,61.00229,3,6.902174,cluster4
2099,71.23799,66.34845,-1.222385,-2.75031,94.681607,5,7.950402,cluster4
2100,102.68249,100.241875,-1.220308,-1.660754,84.429473,3,6.817121,cluster4
2101,24.383085,21.944635,-1.219225,-1.671973,19.42898,3,6.105769,cluster3
2102,60.419785,57.990646,-1.21457,-1.557198,49.242505,3,5.017525,cluster3
2103,98.115654,96.90826,-1.207394,-1.207394,54.173309,2,22.811481,cluster4
2104,64.63254,61.012276,-1.206755,-1.385316,69.66545,4,10.212275,cluster3
2105,63.819874,55.42672,-1.199022,-4.418314,134.581839,8,7.553688,cluster0
2106,71.6956,66.92266,-1.193235,-2.58015,97.228573,5,15.694305,cluster4
2107,97.47097,91.53282,-1.18763,-2.03242,157.421773,6,17.845389,cluster4
2108,108.52484,106.15379,-1.185525,-1.63384,89.324897,3,4.338208,cluster4
2109,35.90913,33.54209,-1.18352,-2.217645,29.225265,3,8.347526,cluster3
2110,70.9066,68.543076,-1.181762,-1.86095,57.915368,3,5.055391,cluster4
2111,50.984436,48.631447,-1.176494,-1.218632,41.494913,3,8.329853,cluster3
2112,8.096738,5.745022,-1.175858,-1.601104,5.649276,3,4.052663,cluster1
2113,92.70987,91.53653,-1.17334,-1.17334,51.179556,2,31.88291,cluster4
2114,96.378876,92.86483,-1.171349,-1.70545,105.579602,4,13.937258,cluster4
2115,112.34927,110.01016,-1.169555,-2.19721,92.364303,3,5.120968,cluster4
2116,84.50677,81.00852,-1.166083,-2.106776,91.390096,4,19.92685,cluster4
2117,89.136566,84.48156,-1.163752,-1.88,121.053859,5,4.523659,cluster4
2118,38.700001,37.540001,-1.16,-1.16,21.177778,2,5.331034,cluster3
2119,22.614653,21.460314,-1.154339,-1.154339,12.243046,2,8.83154,cluster3
2120,45.87,43.57,-1.15,-1.43,37.344444,3,5.288018,cluster3
2121,26.882101,24.582264,-1.149919,-1.376253,21.380615,3,5.093847,cluster3
2122,113.88488,111.592705,-1.146087,-1.487245,94.04376,3,6.562692,cluster4
2123,103.08337,97.36035,-1.144604,-2.2154,167.165464,6,31.75,cluster4
2124,107.893036,106.75141,-1.141626,-1.141626,59.623457,2,4.647059,cluster4
2125,52.199997,51.059997,-1.14,-1.14,28.683332,2,11.981132,cluster3
2126,8.099999,6.96,-1.14,-1.14,4.183333,2,4.821906,cluster1
2127,106.50969,105.37264,-1.13705,-1.13705,58.856203,2,5.927221,cluster4
2128,95.87891,93.61108,-1.133915,-1.44959,78.866475,3,4.251086,cluster4
2129,94.3621,92.09479,-1.133655,-1.727624,77.525379,3,5.87963,cluster4
2130,79.4723,78.34323,-1.12907,-1.12907,43.837647,2,13.717138,cluster4
2131,76.80599,73.43962,-1.122123,-1.8532,83.11641,4,11.031376,cluster4
2132,85.01809,78.29054,-1.121258,-2.14981,158.160632,7,3.680396,cluster4
2133,55.609998,54.489998,-1.12,-1.12,30.583332,2,5.958598,cluster3
2134,102.62653,97.0419,-1.116926,-1.928875,165.717725,6,12.418038,cluster4
2135,88.977325,85.64161,-1.111905,-1.827566,96.95888,4,3.650516,cluster4
2136,123.12188,120.90513,-1.108375,-1.46309,101.579389,3,19.84375,cluster4
2137,5.299435,1.985255,-1.104726,-1.835424,3.798703,4,8.549767,cluster1
